,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
193,0.565,0.646,7,-4.749,1,0.0335,0.0412,0.0,0.362,0.481,91.973,3MGJF1CDFGfjXESL2Heva0,213413,4
194,0.587,0.35,2,-10.954,1,0.0318,0.74,0.0,0.156,0.17,74.479,4BXkf6yww23Vdju7E1fUrn,259453,4
195,0.332,0.592,1,-6.127,1,0.0371,0.0824,0.0,0.109,0.31,170.391,5EhzE6HJaCcLFrf5rPqvpk,205160,3
196,0.286,0.0968,7,-16.806,1,0.0323,0.178,0.696,0.0861,0.0395,62.881,6ZFbXIJkuI1dVNWvzJzown,275556,4
197,0.615,0.41,11,-12.057,1,0.0313,0.735,4.52e-05,0.103,0.274,128.855,4rdE7Rtddm0BXwj6RBFSxL,300453,4
198,0.273,0.973,1,-3.324,0,0.0807,0.000892,0.0,0.388,0.179,133.428,3bdqdxoWXP3z0KuDt0o4Cn,229120,4
199,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09e-05,0.101,0.196,89.038,4h0EXpatqJImv4VRgvX6po,367133,1
200,0.796,0.82,8,-3.094,1,0.0357,0.025,1.37e-05,0.0788,0.885,126.028,06EgH8BdWW9QRrlI6ZVQhW,245640,4
201,0.879,0.567,7,-6.509,1,0.0588,0.186,0.0,0.622,0.948,112.473,5UzU0qw21okODBNUnxptVo,193733,4
202,0.614,0.785,6,-8.224,0,0.0673,0.547,0.844,0.348,0.853,180.036,6hPSal3ragmfUt1I5mKZjn,210587,4
203,0.401,0.802,9,-5.278,1,0.0294,0.0227,0.0,0.338,0.849,191.093,62EcdBCqjB62CxnhgBkkJT,289653,4
204,0.711,0.803,0,-4.58,1,0.124,0.52,8.37e-06,0.0987,0.787,182.92,3lFGBrRWUxpTfhhq6lGBRw,161907,4
205,0.403,0.259,5,-11.371,1,0.166,0.829,1.61e-06,0.0451,0.473,69.283,1lOSxJNCLvWm2bYaTcTSmK,190440,4
206,0.523,0.616,4,-6.167,1,0.0566,0.844,0.0,0.936,0.703,85.531,3n9ABQpqK6EgaOPEtfzD4I,152893,4
207,0.569,0.721,10,-5.889,1,0.0375,0.102,3.38e-05,0.205,0.927,180.06,0o9Vr0BGIQPh32staLHcuU,187524,4
208,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,5cwN1htZyoWqZCc33f3RfE,232200,4
209,0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,7LrZ3SczM7zlUkVlhevPp2,172227,4
210,0.606,0.497,1,-5.005,1,0.0278,0.361,0.0,0.106,0.18,125.059,4iYQUKxKwOOm6X2R7ALPix,228493,4
211,0.573,0.926,6,-6.045,1,0.0342,0.00202,0.0117,0.127,0.219,117.047,7g13jf3zqlP5S68Voo5v9m,278080,4
212,0.895,0.792,2,-5.923,0,0.0769,0.0386,0.0,0.0547,0.941,96.018,7JbMsR4rZh6J77LNafur8U,190493,4
213,0.436,0.95,5,-2.627,1,0.057,0.0826,1.08e-06,0.149,0.352,162.088,28M2gifMU282QBM3fKajIS,242080,4
214,0.455,0.623,8,-3.878,1,0.0288,0.0739,0.000424,0.146,0.208,163.893,14LtANuaslKWyYbktUrHBU,352187,4
215,0.293,0.394,9,-9.581,1,0.0299,0.691,0.382,0.157,0.0384,80.168,14QX1ckbDIhqetvu5VZ3cP,335147,4
216,0.426,0.862,2,-5.979,1,0.597,0.0813,0.0,0.34,0.332,100.3,1U4mweNwisxNj23ffuC9gO,305520,5
217,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,6Iocm6VMu6bVNYwiDoyQFW,238693,4
218,0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,1CdqVF1ywD0ZO1zXtB9yWa,186267,4
219,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,42k1KeBehAd83lrGt1okiC,183693,4
220,0.684,0.715,6,-6.132,1,0.0336,0.159,0.0,0.181,0.564,96.018,7B2ETOSXeXPfWQl4gLjcat,214107,4
221,0.894,0.65,10,-4.956,0,0.117,0.00248,0.00869,0.057,0.787,87.982,5MyEACD2kRFeh231Z6FkdE,292160,4
222,0.516,0.917,11,-3.186,0,0.0827,0.0139,6.37e-06,0.36,0.635,145.821,2ythurkTtSiyfK7GprJoFW,217160,4
223,0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,2nZ33CKRbgpJQJJQKHuGXb,227213,4
224,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,2GYHyAoLWpkxLVa4oYTVko,206067,4
225,0.676,0.91,9,-5.096,1,0.132,0.257,0.0,0.153,0.716,120.022,4u5xLMRN0dgKBFFN8FiNgv,216787,4
226,0.552,0.603,8,-5.71,1,0.0334,0.199,0.0,0.151,0.231,139.908,0aPZbnkMoWJaJ5CNVLCj8S,232720,4
227,0.371,0.341,10,-9.475,1,0.0319,0.57,3.09e-05,0.101,0.196,89.038,1D27z8xNzjW0Mwwt1NCWhJ,367133,1
228,0.436,0.95,5,-2.627,1,0.057,0.0826,1.08e-06,0.149,0.352,162.088,11UaQaEp2LvdspTyyuE3ur,242080,4
229,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,7gUpO6td4OOnu0Lf9vhcIV,211800,4
230,0.745,0.994,2,-2.194,0,0.0497,0.0909,0.0546,0.0684,0.972,122.049,33a2zTGZocgU9XVDDILHM3,202827,4
231,0.667,0.922,4,-4.857,0,0.128,0.0353,0.0,0.364,0.509,108.952,3uYm4MtU6jUQft2DtGqEoZ,202807,4
232,0.204,0.0228,0,-16.438,1,0.0446,0.958,0.945,0.114,0.0676,70.874,2mei1NCzlPpkh98PzEqc4N,117818,5
233,0.427,0.499,0,-6.213,0,0.0601,0.392,0.0,0.389,0.338,82.523,3HBZIY3FVzXu6YjhExNqWe,181533,4
234,0.649,0.896,10,-2.704,0,0.056,0.000319,1.19e-05,0.102,0.924,90.009,4ImIJRZNJhNQLLdUFSYJoS,278707,4
235,0.529,0.67,2,-4.663,1,0.0303,0.117,0.0,0.334,0.286,141.893,7lxADouiWFkwR7ZV2GKUcH,293027,4
236,0.778,0.776,9,-5.359,1,0.0362,0.0338,0.0216,0.0772,0.361,127.049,35Dofxo9smHVxmFQbhYIAT,247615,4
237,0.422,0.52,11,-10.231,1,0.343,0.00204,0.00413,0.411,0.184,189.63,1w6kG4Rc29m5EherbvpkF5,245253,4
238,0.764,0.719,10,-6.939,0,0.0769,0.0613,0.0,0.0982,0.452,106.96,75fDVecaFMegTxBhb4ceqL,165911,4
239,0.647,0.834,0,-5.321,1,0.0326,0.00572,0.000689,0.182,0.641,119.925,59kNaCxnyX7Ezt1m6KxGLY,164187,4
240,0.73,0.863,1,-5.082,1,0.154,0.0373,0.0,0.491,0.818,170.014,0BenZn1xELuxhb7Pjwyjxv,237973,4
241,0.754,0.59,4,-6.525,0,0.046,0.192,0.0,0.11,0.784,147.107,0KtKac3tvjeGjg6FXcUy7X,190693,4
242,0.657,0.785,3,-8.428,1,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,3PY88239tYBnAv5LQoU2oY,273587,4
243,0.348,0.169,1,-18.45,1,0.0413,0.959,0.889,0.1,0.107,138.877,3lSOZb5rruEnFbe9xWELF6,111443,3
244,0.493,0.843,8,-5.924,0,0.0707,0.00507,0.0,0.13,0.523,158.028,01ZepwW5W3Z4fwl4bzaHyY,225747,4
245,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,4JEylZNW8SbO4zUyfVrpb7,244427,4
246,0.68,0.849,1,-6.475,0,0.0376,0.0862,0.00013,0.174,0.536,111.969,3pkzJjJXfdDjhpXx639MIH,243520,4
247,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,4WnY4W5KrqglCdIus8X9Bo,286520,4
248,0.55,0.332,1,-10.683,1,0.175,0.826,0.0,0.206,0.552,110.539,1nrXPF5szKZhHr0iANiPcS,98320,3
249,0.547,0.741,0,-8.127,1,0.163,0.822,0.0,0.117,0.637,82.589,0llA0pYA6GpGk7fTjew0wO,225360,4
250,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,40lKptao1hxVqA7fd1OOGp,285160,4
251,0.809,0.562,11,-7.694,0,0.0534,0.0816,0.000418,0.105,0.798,130.003,4MKzCHlZvkwJOQRNkdw4zq,194347,4
252,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.827,138.021,17tDv8WA8IhqE8qzuQn707,192440,4
253,0.878,0.555,0,-7.301,0,0.0343,0.77,0.0,0.0663,0.928,132.936,6IfMD01z39P15HKezjdaMP,191107,4
254,0.425,0.754,2,-6.028,1,0.0367,0.0104,0.112,0.438,0.558,152.092,40gk32E7YaTFoQwDIWv2SY,135693,4
255,0.809,0.668,7,-6.936,1,0.219,0.678,0.0147,0.0865,0.636,119.976,2PJhATOD9dWsevezmfjoMA,300000,4
256,0.63,0.91,11,-2.919,0,0.144,0.0287,0.0,0.196,0.743,116.98,2r6DdaSbkbwoPzuK6NjLPn,168213,4
257,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.005,3sl4dcqSwxHVnLfqwF2jly,191388,4
258,0.608,0.569,0,-7.227,1,0.0284,0.537,0.0,0.097,0.238,159.845,1EQn3Uc5AyUXoiPLeyCrrg,237920,4
259,0.513,0.496,11,-6.049,1,0.0511,0.46,0.0,0.106,0.676,113.072,74tQaH4CxM5Rs9BzerEbHr,186893,4
260,0.756,0.93,1,-1.082,0,0.0274,0.281,0.0,0.11,0.737,99.988,0t7kjpVLgOYITrSfFCoBEA,201160,4
261,0.605,0.787,5,-3.002,1,0.0308,0.0396,1.42e-06,0.163,0.374,114.987,1q8E1FfFuhd12c5JcJwPxQ,260933,4
262,0.509,0.646,11,-6.285,0,0.0365,0.00028,0.00468,0.0973,0.142,124.014,72hSmnleYTiiOo23q8ZJIS,297460,4
263,0.673,0.403,8,-9.809,0,0.0273,0.829,0.829,0.272,0.54,140.986,2GtaNlidzvK3hY78kCdsHa,260200,4
264,0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,2cmRpmO04TLaKPzmAzySYZ,536471,4
265,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,0aBKFfdyOD1Ttvgv0cfjjJ,219987,4
266,0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,3SwlakM6VX47IwG0Wll5ek,242373,4
267,0.787,0.728,0,-7.705,1,0.218,0.0124,0.0,0.157,0.94,173.026,1SssFw74DdHVjRa6ADggdD,227067,4
268,0.589,0.542,10,-5.055,1,0.0228,0.208,0.0,0.0819,0.36,83.985,4VDjyJjSmuly9xDI7zyMDK,300493,3
269,0.516,0.745,9,-5.674,1,0.0381,0.138,0.0,0.114,0.77,177.781,4sHOAALFZiNa4wukjPSBpq,235147,4
270,0.418,0.68,7,-4.3,1,0.0346,0.036,7.59e-05,0.108,0.142,204.125,6XDBA3QWX51lDJ0oZbaJJN,317947,4
271,0.607,0.804,9,-5.209,0,0.0296,0.00116,0.0,0.159,0.469,139.983,4veeNpXDK1YRHMTJ1Cppsg,404387,4
272,0.539,0.96,5,-3.484,1,0.0535,0.00064,0.000899,0.113,0.471,99.135,5JBH2osD5Y5AneMKPOfY1s,205680,4
273,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,7qfZ0ViYLmV3MKeZ0Z7htT,195873,4
274,0.608,0.746,5,-5.249,0,0.184,0.115,0.0087,0.427,0.277,117.072,2Im64pIz6m0EJKdUe6eZ8r,256587,4
275,0.531,0.603,7,-6.242,1,0.0944,0.728,0.0,0.11,0.228,86.162,4o4wEDRqotccDTXiQ7TORu,282027,4
276,0.215,0.911,9,-4.715,1,0.0394,6.07e-05,3.47e-06,0.183,0.47,183.535,36QG29bbGuJkxNgzY6o9Mu,315453,4
277,0.747,0.716,6,-6.037,1,0.0694,0.295,0.0,0.0868,0.385,100.863,4JyacVQ1oCFXpnZkDuH5x4,271693,4
278,0.561,0.653,7,-4.918,1,0.0349,0.0418,0.0,0.347,0.496,91.961,3ueoTboomKEQpI3r9z47Kg,213720,4
279,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,7vWFaMq63AwkFDhS2OAg5u,307640,4
280,0.69,0.786,2,-2.959,1,0.0692,0.229,0.0,0.0797,0.583,100.049,5xZtUAVUVfjBtVtMOgMkyy,263173,4
281,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,3VA8T3rNy5V24AXxNK5u9E,207493,4
282,0.652,0.671,4,-5.376,0,0.315,0.00402,2.89e-05,0.598,0.518,159.963,0cNJ3huiV99wvUN1tmQLTL,208387,4
283,0.675,0.601,11,-4.733,0,0.116,0.00372,0.0,0.0458,0.931,127.938,3FrX3mx8qq7SZX2NYbzDoj,201040,4
284,0.346,0.61,0,-5.818,1,0.15,0.198,0.0,0.117,0.235,68.552,0nCZDQrlWA149QdGTdlsFU,207573,4
285,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,2iRfjwzPsooCskZrrlsgcC,231347,4
286,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,1V4Bq9kYHMk9yILUp5z3o3,231680,4
287,0.607,0.543,4,-7.603,1,0.0991,0.628,0.0,0.172,0.885,134.242,0x6KKx5DATCW0tBdosjMyg,191413,4
288,0.259,0.583,2,-9.489,1,0.0418,0.0249,0.978,0.328,0.24,111.153,2QTDuJIGKUjR7E2Q6KupIh,156307,4
289,0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,4rwpZEcnalkuhPyGkEdhu0,243354,4
290,0.606,0.51,2,-10.566,1,0.055,0.186,0.000411,0.373,0.349,127.689,72bYRsbeXkOLOWfbppe8qS,167627,4
291,0.714,0.305,2,-8.837,1,0.0305,0.819,0.0,0.174,0.554,124.91,74WBGgUnpKrJXt6TETfR6Z,290467,4
292,0.964,0.785,7,-2.222,0,0.224,0.113,5.39e-06,0.0563,0.524,122.997,2Msuiqt9sZojSKLVZcJp1l,362693,4
293,0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995,0umDVf77ygI5RiVp9OvNDj,250533,4
294,0.449,0.813,8,-5.478,1,0.129,0.00142,0.000172,0.106,0.452,177.962,3rCNmRonlHN1TXQLcG3dSk,327787,4
295,0.624,0.757,7,-2.94,1,0.0296,0.00265,1.87e-06,0.189,0.658,121.07,6LZaxlycSWrJZ4Volb25qx,230707,4
296,0.418,0.68,7,-4.3,1,0.0347,0.036,7.59e-05,0.114,0.142,204.12,7DjCRhhFo9PPzca1BjMLcf,317453,4
297,0.59,0.698,11,-4.262,1,0.0286,0.000176,0.0,0.107,0.352,95.975,030OCtLMrljNhp8OWHBWW3,224093,4
298,0.47,0.948,10,-3.708,1,0.0539,0.000773,0.000373,0.0916,0.716,82.491,51HpNM8RKewP5PAuBLqXwy,197453,4
299,0.788,0.71,11,-4.24,0,0.0426,0.113,1.22e-05,0.0638,0.632,125.919,1VDXQhu7YGdbM6UeEIfsaX,235493,4
300,0.863,0.667,0,-3.891,1,0.0508,0.0154,0.000341,0.125,0.892,120.011,2ISUiwj8xXqHeUFcen0AIU,208867,4
301,0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,7Hr1Ignop7cymbE3FbOtXa,326813,4
302,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,6GgPsuz0HEO0nrO2T0QhDv,263773,4
303,0.709,0.599,7,-3.734,1,0.0304,0.095,0.0,0.0973,0.735,118.975,1nYWTzy5zu3zEPNgB1sItW,240760,4
304,0.673,0.902,10,-4.886,1,0.0553,0.0164,0.0145,0.269,0.704,97.007,6iBWazas8QsDtBnjlXkrXk,225133,4
305,0.643,0.693,1,-5.645,0,0.0946,0.00595,0.000118,0.0726,0.083,140.0,5jdGLLEA1e85jy9VYdggoP,236931,4
306,0.516,0.708,9,-4.465,0,0.0253,0.0494,4.6e-06,0.243,0.33,89.938,7aAEJfIzJUUSRXQNz2JzfO,289067,3
307,0.69,0.621,8,-3.583,1,0.06,0.321,2.81e-05,0.0884,0.497,66.858,0j55p8YRAPG8yajtNyjt6A,233253,3
308,0.182,0.449,2,-11.344,1,0.0305,0.000594,0.738,0.283,0.0396,195.86,09TlxralXOGX35LUutvw7I,156486,4
309,0.835,0.609,9,-5.636,1,0.0336,0.0201,1.28e-06,0.107,0.781,130.154,0QkWubamAKEvvcOTriSKX3,236093,4
310,0.366,0.0279,11,-22.55,1,0.0461,0.92,0.0,0.109,0.35,167.751,75VVIB2x1h6BfxD2PqOO57,54440,3
311,0.641,0.582,4,-6.554,1,0.0483,0.127,0.00632,0.354,0.725,181.039,6dU5RxthbuaN31bRbEDlNw,203773,4
312,0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16e-06,0.104,0.5,83.093,454JIJlQ8GvrCoBvSfq3KA,214827,4
313,0.448,0.84,1,-3.939,0,0.0362,0.0012,0.0,0.0891,0.234,157.975,60OKW0mZiPFHVpHl3eHueg,215840,4
314,0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,19tHCfzUSoy5HkpxcmbA0A,265667,4
315,0.797,0.41,9,-5.777,0,0.032,0.158,0.0,0.0552,0.789,83.963,2cIDetbjLPkhYf4r7z86WH,245056,4
316,0.557,0.406,4,-7.083,1,0.0278,0.742,0.0,0.113,0.222,131.96,1T1C9VVQ1lb60WxWZx7KoG,227760,4
317,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,1AguHaKOuggrVTebp7cZEI,184573,4
318,0.438,0.812,0,-3.7,1,0.0377,0.499,0.768,0.0444,0.465,95.613,5dulYd9AKIprMoF837OTDb,168027,4
319,0.665,0.848,10,-4.926,1,0.0386,0.0148,0.000118,0.1,0.196,119.897,2E1RGgFtr1X4H6glXOtABo,212920,4
320,0.558,0.314,2,-10.623,1,0.0295,0.709,0.000319,0.193,0.267,125.59,1nCSr7oGeUv7sUEoYuAJFF,271280,4
321,0.581,0.43,4,-4.817,0,0.0333,0.7,0.0,0.12,0.609,81.969,1Uy7p71RYE0uRvA6Kirr3O,237640,4
322,0.473,0.883,6,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,5PtEpuVX03k9bOUwilL5EO,238133,4
323,0.891,0.809,0,-5.753,1,0.0756,0.0407,0.136,0.0743,0.967,126.023,4zy1s9GnxWsNzZp1688euA,147480,4
324,0.752,0.836,10,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120.003,7lWUJpax919G4JdaFEVmCy,172053,4
325,0.386,0.175,5,-12.038,1,0.043,0.984,0.0,0.0868,0.235,67.195,780W6YW5HFANQLR77Owern,183440,4
326,0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,2SEsRxNSXidnMOZoTEzX1k,202467,4
327,0.577,0.735,1,-5.425,0,0.0288,0.000305,5.98e-06,0.339,0.324,130.055,3BXe9ZWHc05Ejzo51NuQVG,203760,4
328,0.507,0.569,5,-5.379,1,0.0901,0.384,0.0,0.146,0.968,185.619,65PXVu64xyXCpKczg4K9Cz,156920,3
329,0.549,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,2TNPagu8Z4zvDOpmnktF00,204827,4
330,0.418,0.721,8,-2.736,1,0.0383,0.0486,0.0,0.0984,0.233,144.063,60c0p6GGnuwdKcQnmuM2zC,233333,4
331,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,08Bfk5Y2S5fCxgxk371Eel,243533,4
332,0.912,0.673,2,-8.91,1,0.109,0.0995,0.0,0.103,0.123,120.157,25G8NNFBnjXgWCGtyPa1Ax,228160,4
333,0.701,0.931,8,-0.945,0,0.243,0.239,0.0,0.194,0.362,79.996,0dyWQoMOU9oERL6c9vxtRp,241587,4
334,0.552,0.474,7,-6.847,1,0.0275,0.336,0.0,0.173,0.7,92.156,3JWEMzwpcWCvu4Qw1BIbYi,143693,4
335,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,6LUfuyLgvgqrykiTE6sJHY,270520,4
336,0.511,0.719,4,-3.457,1,0.0265,0.166,4.54e-06,0.34,0.289,147.852,0vvt4IZOMkRug195S4MUq0,234547,4
337,0.239,0.614,4,-9.819,1,0.0773,0.0904,0.403,0.129,0.47,155.658,0jkGkwy510cvhy0jYPFme4,140413,3
338,0.709,0.654,5,-7.753,1,0.0267,0.106,0.0,0.277,0.488,119.989,7bNX2Fgb4MjPrYbkHaCNwV,207587,4
339,0.823,0.438,9,-8.728,0,0.279,0.537,0.0,0.105,0.59,92.047,4Hq1q82uvzNxUYmgBOxPco,164411,4
340,0.38,0.965,4,-3.442,1,0.0971,9.33e-05,0.0,0.371,0.566,160.061,2kUkZRk6U2GaJq0z5SsKWz,206360,4
341,0.578,0.938,2,-3.163,0,0.0462,0.000807,0.0,0.229,0.594,112.031,2cLvZokGgikrGmY6XIzztS,176400,4
342,0.568,0.865,1,-7.401,1,0.0289,0.472,0.000425,0.0845,0.421,110.85,1igtKwX3EHjN95HanbkHNg,348440,3
343,0.779,0.725,11,-7.128,1,0.145,0.0259,0.0,0.0946,0.335,131.997,49rnuaQOpoTeKe0PA5nKdo,227573,4
344,0.531,0.771,4,-6.162,1,0.0468,0.0735,0.0,0.17,0.617,159.973,18vVJsD68uh386vlZWwO3d,224333,4
345,0.44,0.00217,9,-44.761,0,0.053,0.987,0.958,0.0731,0.473,126.92,0L5WGmfuDp4JgbOnv3eqOg,77267,4
346,0.482,0.844,7,-4.488,1,0.0336,0.00631,0.0,0.189,0.81,174.963,3l4cnZdtNbVZgV3ICYh1Ni,225920,4
347,0.64,0.754,1,-5.873,0,0.283,0.255,0.0,0.63,0.584,87.15,6K07Ahf6V7CAQn0ikrOztl,397667,4
348,0.568,0.761,4,-3.987,1,0.0459,0.452,0.0,0.217,0.789,163.974,4N60XfcTE1ysLZGbYgnYXq,237733,4
349,0.627,0.792,6,-4.419,1,0.0477,0.155,0.0628,0.102,0.812,159.044,372rbkxOwppdwGBF0wDXow,188000,4
350,0.771,0.816,9,-5.755,0,0.031,0.328,0.0,0.136,0.798,130.017,5UmLoBLWWRnqGhPfVWRgGd,182160,4
351,0.815,0.738,10,-5.142,1,0.127,0.545,0.0,0.0772,0.967,119.905,4EAhDuoqyRtV4WiuN49OUe,151213,4
352,0.74,0.849,3,-3.171,1,0.113,0.524,0.0,0.0911,0.964,165.91,58rgceeiYu1wFneDP2j5LJ,144147,3
353,0.527,0.715,5,-8.309,0,0.0398,0.552,0.00622,0.085,0.904,93.979,6VQ2fI8goSX8mpSvytXkXR,308693,4
354,0.527,0.95,2,-5.025,0,0.12,3.09e-05,0.0,0.0564,0.43,112.524,4Fqy2uZfTgX41UXWRcYqLk,176853,3
355,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468,6IUiqtI8tE49sqGbmtrNd8,281293,4
356,0.757,0.666,4,-5.387,0,0.1,0.0418,0.0146,0.025,0.968,97.414,4AwgFDiynuu52p5xtpRlNG,233718,4
357,0.796,0.543,1,-7.994,1,0.164,0.0486,0.00584,0.124,0.784,91.212,2KBo6O5rkNdtYT3wYjkEkq,235213,4
358,0.8,0.536,7,-9.533,1,0.0893,0.127,0.0,0.106,0.247,95.03,3AqcBOSlJF7xMgvLpQoa3c,243747,4
359,0.64,0.393,7,-4.333,1,0.0316,0.308,0.0129,0.0593,0.751,105.605,2qWPIc4TfXwTzw8cTNxgoI,174360,4
360,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,2u02eLj96Atd6TBxkH9YvN,243533,4
361,0.43,0.886,0,-5.811,1,0.0828,0.0449,0.0,0.0879,0.808,187.38,4cyYC67XY3weSVmSLdKLP8,292160,3
362,0.629,0.806,2,-5.264,0,0.0442,0.0102,1.72e-05,0.112,0.409,119.966,1r0XfrhdG6bsiS4oe1QM96,234333,4
363,0.834,0.823,0,-4.918,1,0.114,0.062,0.0,0.185,0.763,133.039,2Xh7dyCHCErCv3PmdVEGw4,170600,4
364,0.869,0.7,2,-4.966,1,0.0419,0.0571,0.414,0.0691,0.983,103.983,32fmQsWSAaDas2MJRyMSGG,198040,4
365,0.671,0.867,0,-5.194,0,0.0503,0.0882,3.29e-05,0.119,0.698,132.01,5ZiTzbMB53mIiP3I4uQCmt,268747,4
366,0.678,0.871,6,-4.781,1,0.0342,0.0587,0.249,0.0928,0.28,117.029,3Rc2ajBMInxeNGVkMPC92Y,285973,4
367,0.564,0.798,7,-5.392,1,0.227,0.274,3.44e-05,0.129,0.669,90.67,610FzmkhFSsORpECZbjT4X,258787,5
368,0.552,0.98,9,-4.676,0,0.254,0.00159,0.00552,0.438,0.668,162.961,4Dio1t8RHzLv1nfPJTSZyP,195440,4
369,0.691,0.828,1,-3.909,0,0.0749,0.113,0.0,0.358,0.678,75.519,4KykoaJQ5UxjCpp3lYkvTE,229384,4
370,0.714,0.305,2,-8.837,1,0.0305,0.819,0.0,0.174,0.554,124.91,1wJL1A0QUHJPf2cm7tsrdw,290467,4
371,0.724,0.591,0,-5.277,1,0.0342,0.133,7.46e-05,0.2,0.963,135.144,4KKuTZghPZvjDoMBIIR2g1,200400,4
372,0.59,0.434,9,-9.298,0,0.069,0.411,0.0,0.0979,0.399,119.905,3d8PDk3B4am5c6TsUCznUW,419307,4
373,0.666,0.873,9,-5.072,0,0.0273,0.0246,2.6e-06,0.0543,0.945,114.006,0Q10r6aIqGqeUdl6tY8wc7,206493,4
374,0.775,0.552,2,-5.271,0,0.0326,0.682,0.0,0.143,0.517,111.929,6o8ELmIvIxADEZnRWmDjjM,245533,4
375,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,74HYrIbnpc2xKCTenv5qKM,289720,4
376,0.419,0.581,10,-5.964,0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,4EndPA8b6FDWYp1RgsnLEB,469867,1
377,0.54,0.617,1,-5.534,1,0.125,0.0113,0.0,0.088,0.127,116.635,4GtvQ52U6f9LGkwjAqL60e,230907,5
378,0.495,0.905,8,-3.768,1,0.0653,0.00227,3.29e-06,0.142,0.215,97.106,2opyAm6zOyjR0An5LkblfN,235653,4
379,0.706,0.757,7,-7.543,0,0.0323,0.494,7.63e-05,0.116,0.69,120.967,6oo0HD3mrcYtzApYeYsS4L,279067,4
380,0.494,0.989,7,-4.369,1,0.174,0.000133,1.61e-06,0.571,0.161,140.017,2EdZIRMxTX4lfbGzLLRh8f,147627,4
381,0.55,0.383,2,-11.036,0,0.115,0.701,0.0,0.0955,0.785,126.576,5TVWVF2LqehTmSZI4nykXa,175347,4
382,0.452,0.788,7,-5.712,1,0.0326,0.00283,0.000116,0.441,0.793,126.739,2SUpC3UgKwLVOS2FtZif9N,322093,4
383,0.687,0.73,11,-5.772,1,0.105,0.0036,0.658,0.444,0.207,126.072,4e0UxWahq1WodcTzORiZCV,83067,4
384,0.701,0.68,2,-8.492,1,0.0264,0.303,1.51e-05,0.159,0.704,90.607,4rQSLX4qMiUWL81hEQOuPY,212587,4
385,0.595,0.83,4,-3.836,0,0.0379,0.046,0.0,0.361,0.494,139.922,4OQq1bcP12GQQXJNupxqfR,254347,4
